1
1
1
1
0
1
8
2
1
1
1
1
1
3
5
58
1
1
1
1
1
1
2
1
0
1
6
0
2
1
1
4
3
2
1
1
2
1
1
3
5
1
1
6
1
1
2
3
3
3
1
3
2
1
1
1
1
1
1
1
8
10
11
1
1
1
1
1
2
4
1
1
1
3
1
1
1
1
4
1
5
7
1
3
2
1
3
1
4
12
13
1
1
1
7
1
2
2
1
6
1
3
0
2
1
3
1
1
2
2
2
3
12
1
2
1
2
1
2
1
9
1
1
4
1
9
1
2
1
1
1
3
2
1
1
2
2
3
6
14
15
1
1
1
1
2
12
1
3
0
47
0
2
3
1
4
1
2
6
1
2
30
1
2
4
6
1
4
4
2
8
0
8
1
3
4
1
1
2
2
1
4
5
11
12
5
1
0
1
12
13
11
14
2
3
10
11
2
11
12
7
8
7
0
1
6
7
1
1
1
12
1
1
1
2
4
2
1
1
2
1
11
2
1
1
1
3
3
4
0
2
3
1
2
3
1
2
9
1
2
1
1
4
0
1
5
2
1
1
1
1
3
14
1
1
1
1
1
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
4
5
1
2
1
2
4
5
7
8
1
2
1
2
1
2
4
5
7
8
3
4
5
1
2
4
5
6
7
1
2
5
6
8
9
10
13
14
15
2
3
4
5
2
3
1
2
2
3
4
5
7
8
10
11
1
2
3
1
2
1
2
1
2
0
1
3
4
5
6
1
2
2
3
3
4
5
1
2
0
1
3
4
5
6
8
9
1
2
1
2
1
2
1
2
2
3
4
8
9
11
12
1
2
5
6
8
9
10
11
13
14
16
17
1
2
1
2
4
5
1
2
1
2
1
1
2
4
5
7
8
10
11
1
2
4
5
0
1
3
4
5
6
1
2
2
3
1
2
1
2
4
5
7
8
9
10
1
2
1
2
1
2
1
2
4
5
7
8
9
10
12
13
1
1
1
2
4
9
1
1
3
3
1
27
3
3
0
1
1
29
1
12
3
2
1
2
2
6
3
7
1
1
3
1
0
5
1
17
6
5
1
1
5
3
1
1
4
17
1
3
3
2
1
1
1
4
1
1
6
1
1
2
4
5
1
3
1
1
1
1
1
2
1
1
4
5
2
4
3
5
1
2
1
1
1
2
3
2
3
1
3
2
2
3
3
3
5
4
36
91
99
100
4
1
1
1
5
1
3
3
1
2
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
6
1
1
2
1
10
6
18
9
16
11
12
0
5
6
5
1
1
1
1
1
2
1
0
3
1
4
1
8
9
2
3
1
7
11
7
2
1
4
13
1
2
12
13
1
4
6
9
7
11
2
1
8
5
4
7
14
1
9
12
9
10
4
1
11
12
34
2
1
1
2
1
6
1
0
3
2
1
6
4
2
2
5
59
3
27
4
93
10
19
6
4
29
1
4
3
10
5
4
5
1
1
1
1
1
2
1
2
8
2
2
2
2
3
2
0
1
1
1
1
1
1
1
4
5
1
2
1
2
4
0
2
2
0
2
2
2
1
2
0
1
4
11
43
0
2
2
2
2
0
1
0
1
2
3
2
18
1
5
4
5
6
2
0
4
2
0
2
2
0
1
2
2
0
2
0
2
2
2
3
4
3
4
5
6
6
1
